,name,url,formatted_address,types,place_id,accounting,administrative_area_level_1,administrative_area_level_2,administrative_area_level_4,administrative_area_level_5,airport,amusement_park,art_gallery,atm,bakery,bank,bar,beauty_salon,bicycle_store,book_store,bus_station,cafe,campground,car_dealer,car_rental,car_repair,car_wash,casino,church,city_hall,clothing_store,colloquial_area,convenience_store,country,dentist,department_store,doctor,drugstore,electronics_store,establishment,finance,florist,food,furniture_store,gas_station,general_contractor,grocery_or_supermarket,gym,hair_care,hardware_store,health,home_goods_store,hospital,jewelry_store,laundry,library,liquor_store,local_government_office,locality,lodging,meal_delivery,meal_takeaway,movie_rental,movie_theater,moving_company,museum,natural_feature,neighborhood,night_club,park,parking,pet_store,pharmacy,physiotherapist,place_of_worship,point_of_interest,police,political,post_office,premise,primary_school,real_estate_agency,restaurant,rv_park,school,secondary_school,shoe_store,shopping_mall,spa,stadium,storage,store,street_address,sublocality,sublocality_level_1,subway_station,supermarket,tourist_attraction,town_square,train_station,transit_station,travel_agency,university,veterinary_care,zoo
3752,Boteco 082,https://maps.google.com/?cid=9423495204879670249,"Rua Carlos de Castro Lima, 364 - Jatiúca, Maceió - AL, 57035-705, Brasil","['bar', 'point_of_interest', 'establishment']",ChIJK23DrLxFAQcR6RtzBfb6xoI,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3753,Show De Bola Maceió Society,https://maps.google.com/?cid=8912090842015452336,"553 - R. Santa Teresinha - Santos Dumont, Maceió - AL, 57075-420, Brasil","['point_of_interest', 'establishment']",ChIJM76q68pJAQcRsMxXDGcbrns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3754,Cacau Show,https://maps.google.com/?cid=14126411470514104106,"Av. Moreira Lima, 178 - Centro, Maceió - AL, 57020-220, Brasil","['food', 'point_of_interest', 'store', 'establishment']",ChIJufZmqYcmwZQRKif_MmMYC8Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3755,ShowCar,https://maps.google.com/?cid=3709387574980036384,"Estacionamento Sam's Club Maceió - Mangabeiras, Maceió - AL, 57037-532, Brasil","['car_wash', 'point_of_interest', 'establishment']",ChIJqQbhMPtFAQcRIMfupFhkejM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3756,Cinemática Fisioterapia e Saúde,https://maps.google.com/?cid=14718032595319181953,"Av. João Davino, 708 - Mangabeiras, Maceió - AL, 57037-590, Brasil","['hospital', 'health', 'point_of_interest', 'establishment']",ChIJ7bxGVshFAQcRgdKefKr0QMw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3757,Cinema Lumière,https://maps.google.com/?cid=16507881548648267970,"Shopping Farol Piso 1 - Av. Fernandes Lima, 2551 - Pinheiro, Maceió - AL, 57057-180, Brasil","['movie_theater', 'point_of_interest', 'establishment']",ChIJIThX2fhFAQcRwsBnVc7GF-U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3758,Cinema Parque Shopping Maceió,https://maps.google.com/?cid=6548501794520859985,"Av. Comendador Gustavo Paiva, 5945 - Cruz das Almas, Maceió - AL, 57038, Brasil","['movie_theater', 'point_of_interest', 'establishment']",ChIJoxoM9jdHAQcRUYVsya_z4Fo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3759,Kinoplex Maceió,https://maps.google.com/?cid=12345162608340047393,"Maceió Shopping, 2° Piso - Av. Comendador Gustavo Paiva, 2990 - Mangabeiras, Maceió - AL, 57031-530, Brasil","['movie_theater', 'point_of_interest', 'establishment']",ChIJn1ylsb5FAQcRIRaLHPzTUqs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3760,Centro Cultural Arte Pajuçara,https://maps.google.com/?cid=12857791086036451141,"Av. Dr. Antônio Gouveia, 1113 - Pajuçara, Maceió - AL, 57030-170, Brasil","['point_of_interest', 'establishment']",ChIJdcdmrQlFAQcRRf9ih94McLI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3761,Teatro Deodoro,https://maps.google.com/?cid=6229148254427672300,"R. Barão de Maceió, s/n - Centro, Maceió - AL, 57020, Brasil","['point_of_interest', 'establishment']",ChIJo8APT4dPAQcR7O5nflVhclY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3762,Teatro Gustavo Leite,https://maps.google.com/?cid=16556498188455921799,"Rua Celso Piatti, s/n - Jaraguá, Maceió - AL, 57022-210, Brasil","['point_of_interest', 'establishment']",ChIJJ9OCuXNFAQcRh0hQ32F_xOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3763,Teatro de Arena,https://maps.google.com/?cid=9300572625333867126,"Tv. Dias Cabral, 112-176 - Centro, Maceió - AL, 57020-255, Brasil","['point_of_interest', 'establishment']",ChIJAWQSRodPAQcRdlK_tIZFEoE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3764,Teatro Jofre Soares,https://maps.google.com/?cid=7207378454335515851,"Centro, Maceió - AL, 57020-210, Brasil","['point_of_interest', 'establishment']",ChIJbRPvjYBPAQcRy-x4lITABWQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3765,Galeria Boulevard,https://maps.google.com/?cid=7256461149891762200,"R. Eng. Mario de Gusmão, 372 - Ponta Verde, Maceió - AL, 57035-000, Brasil","['shopping_mall', 'point_of_interest', 'establishment']",ChIJj0oKC6hFAQcRGJi4LfggtGQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3766,Galeria 13 de Maio,https://maps.google.com/?cid=6868036961777716267,"R. Pedro Paulino, 1 - Poço, Maceió - AL, 57025-340, Brasil","['shopping_mall', 'point_of_interest', 'establishment']",ChIJ3woL0HBFAQcRK4wDczorUF8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3767,peça.com,https://maps.google.com/?cid=3980415112010052126,"Av. Benedito Bentes - Benedito Bentes, Maceió - AL, 57084-651, Brasil","['car_repair', 'point_of_interest', 'store', 'establishment']",ChIJX_A9ZcNHAQcRHrL0iXRGPTc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3768,Ronaldo Auto Peças,https://maps.google.com/?cid=9002984687991777588,"Av. Siqueira Campos, 854, 887 - Prado, Maceió - AL, 57010-000, Brasil","['car_repair', 'point_of_interest', 'store', 'establishment']",ChIJEUhVcY9PAQcRNOkHtt8G8Xw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3769,Chevrolet BoaTerra Maceió,https://maps.google.com/?cid=3747618799089634393,"Av. Durval de Góes Monteiro, 5313 - Tabuleiro do Martins, Maceió - AL, 57062-830, Brasil","['car_dealer', 'car_repair', 'point_of_interest', 'store', 'establishment']",ChIJ5ymhXqBIAQcRWUxQKXE3AjQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3770,Boate Villa Mix,https://maps.google.com/?cid=6893053920588747146,"Caminho Poeira - Poeira, Mal. Deodoro - AL, 57160-000, Brasil","['night_club', 'point_of_interest', 'establishment']",ChIJrVoZR9xSAQcRilFOEgUMqV8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3771,Baladamix.net,https://maps.google.com/?cid=11205233709633705664,"R. Dra. Daise Lins Brêda, 37 - Barro Duro, Maceió - AL, 57045-390, Brasil","['point_of_interest', 'establishment']",ChIJP-e74hFGAQcRwBbz57D8gJs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3772,Festançaa,https://maps.google.com/?cid=2621452008041648432,"R. Boa Vista - Centro, Maceió - AL, 57020-110, Brasil","['home_goods_store', 'point_of_interest', 'store', 'establishment']",ChIJ84lzTYdPAQcRMJEOV7ZEYSQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3773,FestaKi,https://maps.google.com/?cid=6907873366519170736,"Ladeira Vereador Jorge Omena, 440 - Chã da Jaqueira, Maceió - AL, 57018-408, Brasil","['point_of_interest', 'establishment']",ChIJsa9iPhFJAQcRsMbBNDqy3V8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3774,Espaço Pierre Chalita,https://maps.google.com/?cid=7879038824535499112,"Praça Manoel Duarte, 77 - Pajuçara, Maceió - AL, 57030-105, Brasil","['point_of_interest', 'establishment']",ChIJu3GMKW1FAQcRaCHz4xD4V20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3775,Clínica Guri,https://maps.google.com/?cid=3289904097955960716,"R. Gen. Hermes, 795 - Bom Parto, Maceió - AL, 57017-200, Brasil","['doctor', 'health', 'point_of_interest', 'establishment']",ChIJ7YMwgn1PAQcRjFfEr1gWqC0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3776,Clínica de Olhos Dr. Eduardo Melo,https://maps.google.com/?cid=14784702820557509112,"R. Cincinato Pinto, 157 - Centro, Maceió - AL, 57020-050, Brasil","['health', 'point_of_interest', 'establishment']",ChIJp2JiIH5FAQcR-NEL8eHQLc0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3777,Clínica SAÚDE & TRANSITO ( RENOVAÇÃO E EXAME PARA PRIMEIRA HABILITAÇÃO ),https://maps.google.com/?cid=1870157261708460665,"rua - Av. Dr. Miguel Omena - Prado, Maceió - AL, 57010-322, Brasil","['point_of_interest', 'establishment']",ChIJta-QGutPAQcReQJA-h4i9Bk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3778,Clínica Dr. Paulo de Jesus,https://maps.google.com/?cid=2551955920916869866,"R. Barão de Maceió, 311 - Centro, Maceió - AL, 57020-360, Brasil","['doctor', 'health', 'point_of_interest', 'establishment']",ChIJ-4iseYdPAQcR6nK0pGNeaiM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3779,Hospital Unimed Maceió,https://maps.google.com/?cid=13230126155518182008,"Av. Dom Antônio Brandão, 395 - Farol, Maceió - AL, 57051-190, Brasil","['hospital', 'health', 'point_of_interest', 'establishment']",ChIJ75wsGINFAQcReAJEaaTZmrc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3780,Hospital Memorial Arthur Ramos,https://maps.google.com/?cid=14114402383537985640,"R. Hugo Corrêa Paes, 253 - Gruta de Lourdes, Maceió - AL, 57025-827, Brasil","['hospital', 'health', 'point_of_interest', 'establishment']",ChIJOYjI5QBGAQcRaFi1vy9u4MM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3781,Hospital da Mulher Drª Nise da Silveira,https://maps.google.com/?cid=16361512009326590892,"Av. Comendador Leão, 1213 - Poço, Maceió - AL, 57025-000, Brasil","['hospital', 'health', 'point_of_interest', 'establishment']",ChIJN6az9sZFAQcRrPsySHzED-M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3782,Hospital Vida,https://maps.google.com/?cid=1846964477039570571,"R. Dep. Elizeu Teixeira, 488 - Ponta Verde, Maceió - AL, 57035-240, Brasil","['hospital', 'health', 'point_of_interest', 'establishment']",ChIJz75o3rFFAQcRi261_me8oRk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3783,Hospital Veredas,https://maps.google.com/?cid=15060819081295208681,"Av. Fernandes Lima, s/n - Km 05 - Gruta de Lourdes, Maceió - AL, 57050-000, Brasil","['hospital', 'health', 'point_of_interest', 'establishment']",ChIJyztLW_5FAQcR6aAGpyjHAtE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3784,Dra. Maria Wyramara - Médica Ginecologista e Obstetra,https://maps.google.com/?cid=3997546622451156917,"Av. Rui Barbosa, 1401 - Heliópolis, Garanhuns - PE, 55297-050, Brasil","['doctor', 'health', 'point_of_interest', 'establishment']",ChIJHwqQJk0NBwcRtYdDJHkjejc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3785,Consultório de Urologia - Dr. Alexandre Moura,https://maps.google.com/?cid=13619442011954893750,"Av. Dr. Antônio Gomes de Barros, 625 - Jatiúca, Maceió - AL, 57036-001, Brasil","['doctor', 'health', 'point_of_interest', 'establishment']",ChIJgb0_vnhFAQcRtlOa2Vn6Ab0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3786,"Dr. Arthur Dantas Vieira, Urologista",https://maps.google.com/?cid=2896520796602112933,"Edifício Empresarial Le Monde - R. José Soares Sobrinho, 119 - Sala 1002 - Jatiúca, Maceió - AL, 57036-640, Brasil","['doctor', 'health', 'point_of_interest', 'establishment']",ChIJK1sISqJFAQcRpRsAblGCMig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3787,"Dr. Gustavo Mendonca, Urologista",https://maps.google.com/?cid=16807786163716396544,"Av. João Davino, 758 - Mangabeiras, Maceió - AL, 57037-035, Brasil","['doctor', 'health', 'point_of_interest', 'establishment']",ChIJT48sFuRFAQcRAJYK5XZAQek,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3788,Instituto de Urologia de Maceió,https://maps.google.com/?cid=16686881869889196091,"R. Hugo Corrêa Paes, 253 - Gruta de Lourdes, Maceió - AL, 57052-700, Brasil","['doctor', 'health', 'point_of_interest', 'establishment']",ChIJsybi6ABGAQcRO9CmV6a2k-c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3789,"Dr. Alberto Antonio De Hollanda Ferreira Neto, Urologista",https://maps.google.com/?cid=13736312280852047985,"Av. Menino Marcelo, 125 - Serraria, Maceió - AL, 57046-000, Brasil","['doctor', 'health', 'point_of_interest', 'establishment']",ChIJm2PbcVlHAQcRcagFyD0vob4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3790,Thiago Barbeiro,https://maps.google.com/?cid=9839788858511083124,"Próximo ao uniconpra - R. Durval Guimarães, 575 - Ponta Verde, Maceió - AL, 57035-060, Brasil","['hair_care', 'health', 'point_of_interest', 'establishment']",ChIJaXCFChxFAQcRdEZmWNXzjYg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3791,Salão de festas Rancho Vermelho,https://maps.google.com/?cid=9807154487083713436,"R. Tupinambás, 182 - Ponta Grossa, Maceió - AL, 57017-042, Brasil","['point_of_interest', 'establishment']",ChIJScKSQcVPAQcRnMMApAsDGog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
